date,fiscal_year,product_code,customer_code,sold_quantity
2020-09-01,2021,A5520110308,90013117,1
2020-09-01,2021,A5520110308,90013118,1
2020-09-01,2021,A5520110308,90013119,1
2020-09-01,2021,A5520110308,90013121,2
2020-09-01,2021,A5520110308,90013122,1
2020-09-01,2021,A5520110308,90013123,1
2020-09-01,2021,A5520110308,90014135,1
2020-09-01,2021,A5520110308,90014137,1
2020-09-01,2021,A5520110308,90014138,2
2020-09-01,2021,A5520110308,90014139,1
2020-09-01,2021,A5520110308,90014141,1
2020-09-01,2021,A5520110308,90015145,2
2020-09-01,2021,A5520110308,90015146,1
2020-09-01,2021,A5520110308,90015147,3
2020-09-01,2021,A5520110308,90015149,1
2020-09-01,2021,A5520110308,90015150,2
2020-09-01,2021,A5520110308,90016171,1
2020-09-01,2021,A5520110308,90016173,1
2020-09-01,2021,A5520110308,90016174,1
2020-09-01,2021,A5520110308,90016175,1
2020-09-01,2021,A5520110308,90017049,2
2020-09-01,2021,A5520110308,90017050,1
2020-09-01,2021,A5520110308,90017051,1
2020-09-01,2021,A5520110308,90017053,2
2020-09-01,2021,A5520110308,90017054,1
2020-09-01,2021,A5520110308,90017055,1
2020-09-01,2021,A5520110308,90017057,2
2020-09-01,2021,A5520110308,90017058,2
2020-09-01,2021,A5520110308,90017059,1
2020-09-01,2021,A5520110308,90018105,1
2020-09-01,2021,A5520110308,90018106,2
2020-09-01,2021,A5520110308,90018107,2
2020-09-01,2021,A5520110308,90018109,2
2020-09-01,2021,A5520110308,90018110,1
2020-09-01,2021,A5520110308,90018113,1
2020-09-01,2021,A5520110308,90019202,1
2020-09-01,2021,A5520110308,90020102,1
2020-09-01,2021,A5520110308,90021086,2
2020-09-01,2021,A5520110308,90021087,4
2020-09-01,2021,A5520110308,90021089,3
2020-09-01,2021,A5520110308,90021090,4
2020-09-01,2021,A5520110308,90021091,3
2020-09-01,2021,A5520110308,90021093,5
2020-09-01,2021,A5520110308,90021094,3
2020-09-01,2021,A5520110308,90021095,3
2020-09-01,2021,A5520110308,90022071,4
2020-09-01,2021,A5520110308,90022073,10
2020-09-01,2021,A5520110308,90022074,3
2020-09-01,2021,A5520110308,90022075,11
2020-09-01,2021,A5520110308,90022077,3
2020-09-01,2021,A5520110308,90022078,12
2020-09-01,2021,A5520110308,90022079,2
2020-09-01,2021,A5520110308,90022081,10
2020-09-01,2021,A5520110308,90022082,7
2020-09-01,2021,A5520110308,90022083,5
2020-09-01,2021,A5520110308,90023022,2
2020-09-01,2021,A5520110308,90023023,5
2020-09-01,2021,A5520110308,90023025,4
2020-09-01,2021,A5520110308,90023026,2
2020-09-01,2021,A5520110308,90023027,3
2020-09-01,2021,A5520110308,90023029,5
2020-09-01,2021,A5520110308,90023030,5
2020-09-01,2021,A5520110308,90026205,1
2020-09-01,2021,A5620110401,70002017,5
2020-09-01,2021,A5620110401,70002018,8
2020-09-01,2021,A5620110401,70003181,2
2020-09-01,2021,A5620110401,70003182,7
2020-09-01,2021,A5620110401,70004070,1
2020-09-01,2021,A5620110401,70005163,1
2020-09-01,2021,A5620110401,70006157,3
2020-09-01,2021,A5620110401,70006158,2
2020-09-01,2021,A5620110401,70007198,7
2020-09-01,2021,A5620110401,70007199,6
2020-09-01,2021,A5620110401,70008169,2
2020-09-01,2021,A5620110401,70008170,2
2020-09-01,2021,A5620110401,70009133,2
2020-09-01,2021,A5620110401,70009134,1
2020-09-01,2021,A5620110401,70010047,2
2020-09-01,2021,A5620110401,70011193,1
2020-09-01,2021,A5620110401,70011194,2
2020-09-01,2021,A5620110401,70012042,2
2020-09-01,2021,A5620110401,70012043,2
2020-09-01,2021,A5620110401,70013125,2
2020-09-01,2021,A5620110401,70013126,1
2020-09-01,2021,A5620110401,70014142,2
2020-09-01,2021,A5620110401,70014143,2
2020-09-01,2021,A5620110401,70015151,2
2020-09-01,2021,A5620110401,70018115,1
2020-09-01,2021,A5620110401,70022085,4
2020-09-01,2021,A5620110401,70023031,4
2020-09-01,2021,A5620110401,70026206,1
2020-09-01,2021,A5620110401,80001019,25
2020-09-01,2021,A5620110401,80006154,19
2020-09-01,2021,A5620110401,80006155,5
2020-09-01,2021,A5620110401,80007195,7
2020-09-01,2021,A5620110401,90001021,2
2020-09-01,2021,A5620110401,90002001,10
2020-09-01,2021,A5620110401,90002002,8
2020-09-01,2021,A5620110401,90002003,4
2020-09-01,2021,A5620110401,90002005,8
2020-09-01,2021,A5620110401,90002006,15
2020-09-01,2021,A5620110401,90002007,13
2020-09-01,2021,A5620110401,90002009,20
2020-09-01,2021,A5620110401,90002010,5
2020-09-01,2021,A5620110401,90002011,9
2020-09-01,2021,A5620110401,90002013,6
2020-09-01,2021,A5620110401,90002014,5
2020-09-01,2021,A5620110401,90002015,14
2020-09-01,2021,A5620110401,90003179,8
2020-09-01,2021,A5620110401,90004061,1
2020-09-01,2021,A5620110401,90004062,1
2020-09-01,2021,A5620110401,90004065,1
2020-09-01,2021,A5620110401,90004066,1
2020-09-01,2021,A5620110401,90004067,1
2020-09-01,2021,A5620110401,90005159,2
2020-09-01,2021,A5620110401,90005161,1
2020-09-01,2021,A5620110401,90006153,3
2020-09-01,2021,A5620110401,90007197,4
2020-09-01,2021,A5620110401,90008165,6
2020-09-01,2021,A5620110401,90008166,4
2020-09-01,2021,A5620110401,90008167,5
2020-09-01,2021,A5620110401,90009127,1
2020-09-01,2021,A5620110401,90009129,1
2020-09-01,2021,A5620110401,90009130,2
2020-09-01,2021,A5620110401,90009131,2
2020-09-01,2021,A5620110401,90010045,1
2020-09-01,2021,A5620110401,90010046,2
2020-09-01,2021,A5620110401,90011185,2
2020-09-01,2021,A5620110401,90011186,5
2020-09-01,2021,A5620110401,90011187,4
2020-09-01,2021,A5620110401,90011189,4
2020-09-01,2021,A5620110401,90011190,2
2020-09-01,2021,A5620110401,90011191,5
2020-09-01,2021,A5620110401,90012033,1
2020-09-01,2021,A5620110401,90012034,1
2020-09-01,2021,A5620110401,90012035,1
2020-09-01,2021,A5620110401,90012037,2
2020-09-01,2021,A5620110401,90012038,1
2020-09-01,2021,A5620110401,90012039,3
2020-09-01,2021,A5620110401,90012041,2
2020-09-01,2021,A5620110401,90013118,2
2020-09-01,2021,A5620110401,90013119,1
2020-09-01,2021,A5620110401,90013121,1
2020-09-01,2021,A5620110401,90013122,1
2020-09-01,2021,A5620110401,90014135,1
2020-09-01,2021,A5620110401,90014138,2
2020-09-01,2021,A5620110401,90014141,2
2020-09-01,2021,A5620110401,90015145,3
2020-09-01,2021,A5620110401,90015146,3
2020-09-01,2021,A5620110401,90015147,3
2020-09-01,2021,A5620110401,90015149,2
2020-09-01,2021,A5620110401,90015150,2
2020-09-01,2021,A5620110401,90016171,1
2020-09-01,2021,A5620110401,90016173,1
2020-09-01,2021,A5620110401,90016175,1
2020-09-01,2021,A5620110401,90017049,1
2020-09-01,2021,A5620110401,90017050,1
2020-09-01,2021,A5620110401,90017051,1
2020-09-01,2021,A5620110401,90017054,1
2020-09-01,2021,A5620110401,90017055,2
2020-09-01,2021,A5620110401,90017058,1
2020-09-01,2021,A5620110401,90017059,1
2020-09-01,2021,A5620110401,90018105,1
2020-09-01,2021,A5620110401,90018106,1
2020-09-01,2021,A5620110401,90018107,2
2020-09-01,2021,A5620110401,90018109,1
2020-09-01,2021,A5620110401,90018110,2
2020-09-01,2021,A5620110401,90018111,2
2020-09-01,2021,A5620110401,90018113,2
2020-09-01,2021,A5620110401,90018114,2
2020-09-01,2021,A5620110401,90020097,1
2020-09-01,2021,A5620110401,90020101,1
2020-09-01,2021,A5620110401,90020103,1
2020-09-01,2021,A5620110401,90021086,5
2020-09-01,2021,A5620110401,90021087,3
2020-09-01,2021,A5620110401,90021089,5
2020-09-01,2021,A5620110401,90021090,1
2020-09-01,2021,A5620110401,90021091,1
2020-09-01,2021,A5620110401,90021093,4
2020-09-01,2021,A5620110401,90021094,5
2020-09-01,2021,A5620110401,90021095,4
2020-09-01,2021,A5620110401,90022071,6
2020-09-01,2021,A5620110401,90022073,5
2020-09-01,2021,A5620110401,90022074,6
2020-09-01,2021,A5620110401,90022075,6
2020-09-01,2021,A5620110401,90022077,6
2020-09-01,2021,A5620110401,90022078,3
2020-09-01,2021,A5620110401,90022079,8
2020-09-01,2021,A5620110401,90022081,11
2020-09-01,2021,A5620110401,90022082,8
2020-09-01,2021,A5620110401,90022083,7
2020-09-01,2021,A5620110401,90023022,2
2020-09-01,2021,A5620110401,90023023,4
2020-09-01,2021,A5620110401,90023025,4
2020-09-01,2021,A5620110401,90023026,2
2020-09-01,2021,A5620110401,90023027,4
2020-09-01,2021,A5620110401,90023029,5
2020-09-01,2021,A5620110401,90023030,3
2020-09-01,2021,A5620110402,70002017,5
2020-09-01,2021,A5620110402,70002018,5
2020-09-01,2021,A5620110402,70003181,2
2020-09-01,2021,A5620110402,70003182,6
2020-09-01,2021,A5620110402,70005163,1
2020-09-01,2021,A5620110402,70006157,3
2020-09-01,2021,A5620110402,70006158,2
2020-09-01,2021,A5620110402,70007198,2
2020-09-01,2021,A5620110402,70007199,6
2020-09-01,2021,A5620110402,70008169,5
2020-09-01,2021,A5620110402,70008170,6
2020-09-01,2021,A5620110402,70009133,1
2020-09-01,2021,A5620110402,70009134,1
2020-09-01,2021,A5620110402,70010047,2
2020-09-01,2021,A5620110402,70011193,2
2020-09-01,2021,A5620110402,70011194,1
2020-09-01,2021,A5620110402,70012042,1
2020-09-01,2021,A5620110402,70012043,1
2020-09-01,2021,A5620110402,70013125,1
2020-09-01,2021,A5620110402,70013126,2
2020-09-01,2021,A5620110402,70014142,1
2020-09-01,2021,A5620110402,70015151,3
2020-09-01,2021,A5620110402,70016177,1
2020-09-01,2021,A5620110402,70016178,1
2020-09-01,2021,A5620110402,70018115,2
2020-09-01,2021,A5620110402,70022085,10
2020-09-01,2021,A5620110402,70023031,2
2020-09-01,2021,A5620110402,70026206,1
2020-09-01,2021,A5620110402,80001019,13
2020-09-01,2021,A5620110402,80006154,15
2020-09-01,2021,A5620110402,80006155,7
2020-09-01,2021,A5620110402,80007195,23
2020-09-01,2021,A5620110402,90001021,6
2020-09-01,2021,A5620110402,90002001,15
2020-09-01,2021,A5620110402,90002002,8
2020-09-01,2021,A5620110402,90002003,5
2020-09-01,2021,A5620110402,90002005,5
2020-09-01,2021,A5620110402,90002006,3
2020-09-01,2021,A5620110402,90002007,10
2020-09-01,2021,A5620110402,90002009,17
2020-09-01,2021,A5620110402,90002010,10
2020-09-01,2021,A5620110402,90002011,9
2020-09-01,2021,A5620110402,90002013,10
2020-09-01,2021,A5620110402,90002014,17
2020-09-01,2021,A5620110402,90002015,15
2020-09-01,2021,A5620110402,90003179,6
2020-09-01,2021,A5620110402,90004061,1
2020-09-01,2021,A5620110402,90004067,1
2020-09-01,2021,A5620110402,90005162,2
2020-09-01,2021,A5620110402,90006153,4
2020-09-01,2021,A5620110402,90007197,7
2020-09-01,2021,A5620110402,90008165,6
2020-09-01,2021,A5620110402,90008166,4
2020-09-01,2021,A5620110402,90008167,4
2020-09-01,2021,A5620110402,90009127,2
2020-09-01,2021,A5620110402,90009129,1
2020-09-01,2021,A5620110402,90009130,2
2020-09-01,2021,A5620110402,90009131,1
2020-09-01,2021,A5620110402,90010046,1
2020-09-01,2021,A5620110402,90011185,3
2020-09-01,2021,A5620110402,90011186,3
2020-09-01,2021,A5620110402,90011187,1
2020-09-01,2021,A5620110402,90011189,4
2020-09-01,2021,A5620110402,90011190,2
2020-09-01,2021,A5620110402,90011191,1
2020-09-01,2021,A5620110402,90012033,1
2020-09-01,2021,A5620110402,90012034,2
2020-09-01,2021,A5620110402,90012035,1
2020-09-01,2021,A5620110402,90012037,2
2020-09-01,2021,A5620110402,90012038,3
2020-09-01,2021,A5620110402,90012039,1
2020-09-01,2021,A5620110402,90012041,2
2020-09-01,2021,A5620110402,90013117,1
2020-09-01,2021,A5620110402,90013118,2
2020-09-01,2021,A5620110402,90013119,1
2020-09-01,2021,A5620110402,90013121,1
2020-09-01,2021,A5620110402,90013122,2
2020-09-01,2021,A5620110402,90013123,2
2020-09-01,2021,A5620110402,90014135,1
2020-09-01,2021,A5620110402,90014137,2
2020-09-01,2021,A5620110402,90014138,2
2020-09-01,2021,A5620110402,90014139,1
2020-09-01,2021,A5620110402,90014141,1
2020-09-01,2021,A5620110402,90015145,1
2020-09-01,2021,A5620110402,90015146,2
2020-09-01,2021,A5620110402,90015147,1
2020-09-01,2021,A5620110402,90015149,2
2020-09-01,2021,A5620110402,90015150,1
2020-09-01,2021,A5620110402,90016171,1
2020-09-01,2021,A5620110402,90016175,1
2020-09-01,2021,A5620110402,90017049,2
2020-09-01,2021,A5620110402,90017050,1
2020-09-01,2021,A5620110402,90017051,1
2020-09-01,2021,A5620110402,90017053,2
2020-09-01,2021,A5620110402,90017054,1
2020-09-01,2021,A5620110402,90017055,1
2020-09-01,2021,A5620110402,90017057,2
2020-09-01,2021,A5620110402,90017058,2
2020-09-01,2021,A5620110402,90017059,1
2020-09-01,2021,A5620110402,90018105,1
2020-09-01,2021,A5620110402,90018106,1
2020-09-01,2021,A5620110402,90018107,1
2020-09-01,2021,A5620110402,90018109,2
2020-09-01,2021,A5620110402,90018110,2
2020-09-01,2021,A5620110402,90018111,2
2020-09-01,2021,A5620110402,90018113,1
2020-09-01,2021,A5620110402,90019201,1
2020-09-01,2021,A5620110402,90020097,1
2020-09-01,2021,A5620110402,90020101,1
2020-09-01,2021,A5620110402,90021086,2
2020-09-01,2021,A5620110402,90021087,4
2020-09-01,2021,A5620110402,90021089,5
2020-09-01,2021,A5620110402,90021090,3
2020-09-01,2021,A5620110402,90021091,4
2020-09-01,2021,A5620110402,90021093,4
2020-09-01,2021,A5620110402,90021094,1
2020-09-01,2021,A5620110402,90021095,2
2020-09-01,2021,A5620110402,90022071,8
2020-09-01,2021,A5620110402,90022073,3
2020-09-01,2021,A5620110402,90022074,5
2020-09-01,2021,A5620110402,90022075,3
2020-09-01,2021,A5620110402,90022077,11
2020-09-01,2021,A5620110402,90022078,7
2020-09-01,2021,A5620110402,90022079,11
2020-09-01,2021,A5620110402,90022081,16
2020-09-01,2021,A5620110402,90022082,5
2020-09-01,2021,A5620110402,90022083,6
2020-09-01,2021,A5620110402,90023022,2
2020-09-01,2021,A5620110402,90023023,3
2020-09-01,2021,A5620110402,90023025,3
2020-09-01,2021,A5620110402,90023026,1
2020-09-01,2021,A5620110402,90023027,2
2020-09-01,2021,A5620110402,90023029,3
2020-09-01,2021,A5620110402,90023030,5
2020-09-01,2021,A5620110402,90026205,1
2020-09-01,2021,A5621110403,70002017,9
2020-09-01,2021,A5621110403,70002018,10
2020-09-01,2021,A5621110403,70003181,8
2020-09-01,2021,A5621110403,70003182,3
2020-09-01,2021,A5621110403,70004069,1
2020-09-01,2021,A5621110403,70004070,1
2020-09-01,2021,A5621110403,70005163,2
2020-09-01,2021,A5621110403,70006157,2
2020-09-01,2021,A5621110403,70006158,4
2020-09-01,2021,A5621110403,70007198,4
2020-09-01,2021,A5621110403,70007199,8
2020-09-01,2021,A5621110403,70008169,5
2020-09-01,2021,A5621110403,70008170,1
2020-09-01,2021,A5621110403,70009133,2
2020-09-01,2021,A5621110403,70009134,1
2020-09-01,2021,A5621110403,70010047,2
2020-09-01,2021,A5621110403,70011193,3
2020-09-01,2021,A5621110403,70011194,5
2020-09-01,2021,A5621110403,70012042,2
2020-09-01,2021,A5621110403,70012043,2
2020-09-01,2021,A5621110403,70013125,1
2020-09-01,2021,A5621110403,70013126,1
2020-09-01,2021,A5621110403,70014142,1
2020-09-01,2021,A5621110403,70014143,1
2020-09-01,2021,A5621110403,70015151,2
2020-09-01,2021,A5621110403,70016177,1
2020-09-01,2021,A5621110403,70018115,1
2020-09-01,2021,A5621110403,70022085,6
2020-09-01,2021,A5621110403,70023031,5
2020-09-01,2021,A5621110403,70026206,1
2020-09-01,2021,A5621110403,80001019,10
2020-09-01,2021,A5621110403,80006154,14
2020-09-01,2021,A5621110403,80006155,4
2020-09-01,2021,A5621110403,80007195,7
2020-09-01,2021,A5621110403,90001021,4
2020-09-01,2021,A5621110403,90002001,10
2020-09-01,2021,A5621110403,90002002,13
2020-09-01,2021,A5621110403,90002003,4
2020-09-01,2021,A5621110403,90002005,10
2020-09-01,2021,A5621110403,90002006,9
2020-09-01,2021,A5621110403,90002007,16
2020-09-01,2021,A5621110403,90002009,13
2020-09-01,2021,A5621110403,90002010,7
2020-09-01,2021,A5621110403,90002011,17
2020-09-01,2021,A5621110403,90002013,9
2020-09-01,2021,A5621110403,90002014,11
2020-09-01,2021,A5621110403,90002015,4
2020-09-01,2021,A5621110403,90003179,6
2020-09-01,2021,A5621110403,90004061,1
2020-09-01,2021,A5621110403,90004062,1
2020-09-01,2021,A5621110403,90004065,1
2020-09-01,2021,A5621110403,90004067,1
2020-09-01,2021,A5621110403,90005159,2
2020-09-01,2021,A5621110403,90005162,2
2020-09-01,2021,A5621110403,90006153,2
2020-09-01,2021,A5621110403,90007197,4
2020-09-01,2021,A5621110403,90008165,5
2020-09-01,2021,A5621110403,90008166,2
2020-09-01,2021,A5621110403,90008167,5
2020-09-01,2021,A5621110403,90009127,1
2020-09-01,2021,A5621110403,90009129,2
2020-09-01,2021,A5621110403,90009130,2
2020-09-01,2021,A5621110403,90009131,2
2020-09-01,2021,A5621110403,90010045,3
2020-09-01,2021,A5621110403,90010046,2
2020-09-01,2021,A5621110403,90011185,2
2020-09-01,2021,A5621110403,90011186,2
2020-09-01,2021,A5621110403,90011187,2
2020-09-01,2021,A5621110403,90011189,2
2020-09-01,2021,A5621110403,90011190,3
2020-09-01,2021,A5621110403,90011191,2
2020-09-01,2021,A5621110403,90012033,3
2020-09-01,2021,A5621110403,90012034,1
2020-09-01,2021,A5621110403,90012035,1
2020-09-01,2021,A5621110403,90012037,2
2020-09-01,2021,A5621110403,90012038,1
2020-09-01,2021,A5621110403,90012039,2
2020-09-01,2021,A5621110403,90012041,2
2020-09-01,2021,A5621110403,90013117,1
2020-09-01,2021,A5621110403,90013118,2
2020-09-01,2021,A5621110403,90013119,1
2020-09-01,2021,A5621110403,90013121,2
2020-09-01,2021,A5621110403,90013122,2
2020-09-01,2021,A5621110403,90013123,1
2020-09-01,2021,A5621110403,90014135,1
2020-09-01,2021,A5621110403,90014137,1
2020-09-01,2021,A5621110403,90014138,1
2020-09-01,2021,A5621110403,90014139,1
2020-09-01,2021,A5621110403,90014141,1
2020-09-01,2021,A5621110403,90015145,2
2020-09-01,2021,A5621110403,90015146,3
2020-09-01,2021,A5621110403,90015147,4
2020-09-01,2021,A5621110403,90015149,1
2020-09-01,2021,A5621110403,90015150,1
2020-09-01,2021,A5621110403,90016171,1
2020-09-01,2021,A5621110403,90016173,1
2020-09-01,2021,A5621110403,90016175,1
2020-09-01,2021,A5621110403,90017049,2
2020-09-01,2021,A5621110403,90017050,1
2020-09-01,2021,A5621110403,90017051,2
2020-09-01,2021,A5621110403,90017053,2
2020-09-01,2021,A5621110403,90017054,2
2020-09-01,2021,A5621110403,90017055,2
2020-09-01,2021,A5621110403,90017057,1
2020-09-01,2021,A5621110403,90017058,2
2020-09-01,2021,A5621110403,90017059,1
2020-09-01,2021,A5621110403,90018105,2
2020-09-01,2021,A5621110403,90018106,2
2020-09-01,2021,A5621110403,90018107,2
2020-09-01,2021,A5621110403,90018109,2
2020-09-01,2021,A5621110403,90018110,1
2020-09-01,2021,A5621110403,90018111,1
2020-09-01,2021,A5621110403,90018113,2
2020-09-01,2021,A5621110403,90018114,2
2020-09-01,2021,A5621110403,90020097,1
2020-09-01,2021,A5621110403,90020101,1
2020-09-01,2021,A5621110403,90020102,1
2020-09-01,2021,A5621110403,90020103,1
2020-09-01,2021,A5621110403,90021086,1
2020-09-01,2021,A5621110403,90021087,3
2020-09-01,2021,A5621110403,90021089,3
2020-09-01,2021,A5621110403,90021090,4
2020-09-01,2021,A5621110403,90021091,5
2020-09-01,2021,A5621110403,90021093,4
2020-09-01,2021,A5621110403,90021094,1
2020-09-01,2021,A5621110403,90021095,2
2020-09-01,2021,A5621110403,90022071,9
2020-09-01,2021,A5621110403,90022073,9
2020-09-01,2021,A5621110403,90022074,12
2020-09-01,2021,A5621110403,90022075,3
2020-09-01,2021,A5621110403,90022077,4
2020-09-01,2021,A5621110403,90022078,7
2020-09-01,2021,A5621110403,90022079,9
2020-09-01,2021,A5621110403,90022081,16
2020-09-01,2021,A5621110403,90022082,9
2020-09-01,2021,A5621110403,90022083,6
2020-09-01,2021,A5621110403,90023022,4
2020-09-01,2021,A5621110403,90023023,7
2020-09-01,2021,A5621110403,90023025,1
2020-09-01,2021,A5621110403,90023026,5
2020-09-01,2021,A5621110403,90023027,3
2020-09-01,2021,A5621110403,90023029,1
2020-09-01,2021,A5621110403,90023030,5
2020-09-01,2021,A5621110403,90026205,1
2020-09-01,2021,A5621110404,70002017,15
2020-09-01,2021,A5621110404,70002018,16
2020-09-01,2021,A5621110404,70003181,1
2020-09-01,2021,A5621110404,70003182,3
2020-09-01,2021,A5621110404,70004070,1
2020-09-01,2021,A5621110404,70005163,1
2020-09-01,2021,A5621110404,70006157,3
2020-09-01,2021,A5621110404,70006158,3
2020-09-01,2021,A5621110404,70007198,2
2020-09-01,2021,A5621110404,70007199,4
2020-09-01,2021,A5621110404,70008169,6
2020-09-01,2021,A5621110404,70008170,1
2020-09-01,2021,A5621110404,70009133,1
2020-09-01,2021,A5621110404,70009134,1
2020-09-01,2021,A5621110404,70010047,2
2020-09-01,2021,A5621110404,70011193,4
2020-09-01,2021,A5621110404,70011194,2
2020-09-01,2021,A5621110404,70012042,2
2020-09-01,2021,A5621110404,70012043,2
2020-09-01,2021,A5621110404,70013125,2
2020-09-01,2021,A5621110404,70013126,2
2020-09-01,2021,A5621110404,70014143,2
2020-09-01,2021,A5621110404,70015151,3
2020-09-01,2021,A5621110404,70016177,1
2020-09-01,2021,A5621110404,70016178,1
2020-09-01,2021,A5621110404,70018115,1
2020-09-01,2021,A5621110404,70022085,8
2020-09-01,2021,A5621110404,70023031,3
2020-09-01,2021,A5621110404,70026206,1
2020-09-01,2021,A5621110404,80001019,5
2020-09-01,2021,A5621110404,80006154,12
2020-09-01,2021,A5621110404,80006155,5
2020-09-01,2021,A5621110404,80007195,16
2020-09-01,2021,A5621110404,90001021,2
2020-09-01,2021,A5621110404,90002001,4
2020-09-01,2021,A5621110404,90002002,15
2020-09-01,2021,A5621110404,90002003,12
2020-09-01,2021,A5621110404,90002005,17
2020-09-01,2021,A5621110404,90002006,3
2020-09-01,2021,A5621110404,90002007,6
2020-09-01,2021,A5621110404,90002009,22
2020-09-01,2021,A5621110404,90002010,12
2020-09-01,2021,A5621110404,90002011,12
2020-09-01,2021,A5621110404,90002013,17
2020-09-01,2021,A5621110404,90002014,6
2020-09-01,2021,A5621110404,90002015,8
2020-09-01,2021,A5621110404,90003179,4
2020-09-01,2021,A5621110404,90004061,1
2020-09-01,2021,A5621110404,90004062,1
2020-09-01,2021,A5621110404,90004067,1
2020-09-01,2021,A5621110404,90005159,1
2020-09-01,2021,A5621110404,90005161,2
2020-09-01,2021,A5621110404,90005162,1
2020-09-01,2021,A5621110404,90006153,3
2020-09-01,2021,A5621110404,90007197,2
2020-09-01,2021,A5621110404,90008165,2
2020-09-01,2021,A5621110404,90008166,3
2020-09-01,2021,A5621110404,90008167,5
2020-09-01,2021,A5621110404,90009127,2
2020-09-01,2021,A5621110404,90009129,2
2020-09-01,2021,A5621110404,90009130,1
2020-09-01,2021,A5621110404,90009131,2
2020-09-01,2021,A5621110404,90010045,1
2020-09-01,2021,A5621110404,90010046,1
2020-09-01,2021,A5621110404,90011185,1
2020-09-01,2021,A5621110404,90011186,4
2020-09-01,2021,A5621110404,90011187,4
2020-09-01,2021,A5621110404,90011189,4
2020-09-01,2021,A5621110404,90011190,1
2020-09-01,2021,A5621110404,90011191,1
2020-09-01,2021,A5621110404,90012033,2
2020-09-01,2021,A5621110404,90012034,2
2020-09-01,2021,A5621110404,90012035,3
2020-09-01,2021,A5621110404,90012037,3
2020-09-01,2021,A5621110404,90012038,1
2020-09-01,2021,A5621110404,90012039,1
2020-09-01,2021,A5621110404,90012041,1
2020-09-01,2021,A5621110404,90013117,1
2020-09-01,2021,A5621110404,90013118,2
2020-09-01,2021,A5621110404,90013119,1
2020-09-01,2021,A5621110404,90013121,2
2020-09-01,2021,A5621110404,90013122,2
2020-09-01,2021,A5621110404,90013123,2
2020-09-01,2021,A5621110404,90014135,1
2020-09-01,2021,A5621110404,90014137,1
2020-09-01,2021,A5621110404,90014138,2
2020-09-01,2021,A5621110404,90014139,1
2020-09-01,2021,A5621110404,90014141,2
2020-09-01,2021,A5621110404,90015145,3
2020-09-01,2021,A5621110404,90015146,1
2020-09-01,2021,A5621110404,90015147,1
2020-09-01,2021,A5621110404,90015149,3
2020-09-01,2021,A5621110404,90015150,2
2020-09-01,2021,A5621110404,90016171,1
2020-09-01,2021,A5621110404,90016173,1
2020-09-01,2021,A5621110404,90016174,1
2020-09-01,2021,A5621110404,90016175,1
2020-09-01,2021,A5621110404,90017049,2
2020-09-01,2021,A5621110404,90017050,1
2020-09-01,2021,A5621110404,90017051,1
2020-09-01,2021,A5621110404,90017053,1
2020-09-01,2021,A5621110404,90017054,2
2020-09-01,2021,A5621110404,90017055,1
2020-09-01,2021,A5621110404,90017057,1
2020-09-01,2021,A5621110404,90017058,1
2020-09-01,2021,A5621110404,90017059,1
2020-09-01,2021,A5621110404,90018105,2
2020-09-01,2021,A5621110404,90018106,2
2020-09-01,2021,A5621110404,90018107,2
2020-09-01,2021,A5621110404,90018109,1
2020-09-01,2021,A5621110404,90018110,1
2020-09-01,2021,A5621110404,90018111,1
2020-09-01,2021,A5621110404,90018113,2
2020-09-01,2021,A5621110404,90018114,2
2020-09-01,2021,A5621110404,90019202,1
2020-09-01,2021,A5621110404,90021086,1
2020-09-01,2021,A5621110404,90021087,1
2020-09-01,2021,A5621110404,90021089,4
2020-09-01,2021,A5621110404,90021090,2
2020-09-01,2021,A5621110404,90021091,3
2020-09-01,2021,A5621110404,90021093,3
2020-09-01,2021,A5621110404,90021094,4
2020-09-01,2021,A5621110404,90021095,2
2020-09-01,2021,A5621110404,90022071,10
2020-09-01,2021,A5621110404,90022073,10
2020-09-01,2021,A5621110404,90022074,15
2020-09-01,2021,A5621110404,90022075,2
2020-09-01,2021,A5621110404,90022077,9
2020-09-01,2021,A5621110404,90022078,10
2020-09-01,2021,A5621110404,90022079,6
2020-09-01,2021,A5621110404,90022081,10
2020-09-01,2021,A5621110404,90022082,9
2020-09-01,2021,A5621110404,90022083,9
2020-09-01,2021,A5621110404,90023022,4
2020-09-01,2021,A5621110404,90023023,6
2020-09-01,2021,A5621110404,90023025,2
2020-09-01,2021,A5621110404,90023026,4
2020-09-01,2021,A5621110404,90023027,3
2020-09-01,2021,A5621110404,90023029,5
2020-09-01,2021,A5621110404,90023030,2
2020-09-01,2021,A5621110404,90026205,1
2020-09-01,2021,A5621110405,70002017,9
2020-09-01,2021,A5621110405,70002018,16
2020-09-01,2021,A5621110405,70003181,7
2020-09-01,2021,A5621110405,70003182,3
2020-09-01,2021,A5621110405,70004069,1
2020-09-01,2021,A5621110405,70004070,1
2020-09-01,2021,A5621110405,70005163,1
2020-09-01,2021,A5621110405,70006157,4
2020-09-01,2021,A5621110405,70006158,2
2020-09-01,2021,A5621110405,70007198,3
2020-09-01,2021,A5621110405,70007199,5
2020-09-01,2021,A5621110405,70008169,2
2020-09-01,2021,A5621110405,70008170,5
2020-09-01,2021,A5621110405,70009133,1
2020-09-01,2021,A5621110405,70009134,2
2020-09-01,2021,A5621110405,70010047,2
2020-09-01,2021,A5621110405,70011193,3
