month_name,fiscal_year,customer_code,product_code,forecast_quantity,sold_quantity,forecast_error
May,2018,90023030,A7118160101,9,44,-35
May,2018,90027207,A7118160101,46,90,-44
June,2018,70002017,A0118150101,28,56,-28
June,2018,70002018,A0118150101,61,15,46
June,2018,70003181,A0118150101,11,22,-11
June,2018,70003182,A0118150101,2,21,-19
June,2018,70006157,A0118150101,2,8,-6
June,2018,70006158,A0118150101,1,6,-5
June,2018,70007198,A0118150101,8,45,-37
June,2018,70008169,A0118150101,11,10,1
June,2018,70008170,A0118150101,19,12,7
June,2018,70011193,A0118150101,6,11,-5
June,2018,70011194,A0118150101,8,2,6
June,2018,70013125,A0118150101,1,1,0
June,2018,70016177,A0118150101,1,1,0
June,2018,70016178,A0118150101,1,1,0
June,2018,70022084,A0118150101,12,8,4
June,2018,70022085,A0118150101,4,35,-31
June,2018,70023032,A0118150101,2,4,-2
June,2018,70027208,A0118150101,6,4,2
June,2018,80006154,A0118150101,14,27,-13
June,2018,80007196,A0118150101,64,149,-85
June,2018,90001020,A0118150101,1,4,-3
June,2018,90001021,A0118150101,3,1,2
June,2018,90002001,A0118150101,10,24,-14
June,2018,90002002,A0118150101,41,39,2
June,2018,90002004,A0118150101,34,56,-22
June,2018,90002005,A0118150101,85,17,68
June,2018,90002006,A0118150101,58,41,17
June,2018,90002008,A0118150101,127,122,5
June,2018,90002009,A0118150101,42,31,11
June,2018,90002010,A0118150101,37,75,-38
June,2018,90002012,A0118150101,61,63,-2
June,2018,90002013,A0118150101,56,71,-15
June,2018,90002014,A0118150101,53,8,45
June,2018,90002016,A0118150101,16,38,-22
June,2018,90003180,A0118150101,11,8,3
June,2018,90006153,A0118150101,2,9,-7
June,2018,90006156,A0118150101,6,7,-1
June,2018,90007197,A0118150101,11,9,2
June,2018,90008164,A0118150101,9,6,3
June,2018,90008165,A0118150101,13,13,0
June,2018,90008166,A0118150101,16,3,13
June,2018,90008168,A0118150101,15,22,-7
June,2018,90011185,A0118150101,3,9,-6
June,2018,90011186,A0118150101,3,13,-10
June,2018,90011188,A0118150101,3,8,-5
June,2018,90011189,A0118150101,7,3,4
June,2018,90011190,A0118150101,6,8,-2
June,2018,90011192,A0118150101,7,1,6
June,2018,90013116,A0118150101,2,2,0
June,2018,90013117,A0118150101,1,1,0
June,2018,90013118,A0118150101,0,1,-1
June,2018,90013120,A0118150101,2,1,1
June,2018,90013121,A0118150101,1,1,0
June,2018,90013122,A0118150101,2,3,-1
June,2018,90013124,A0118150101,2,3,-1
June,2018,90016172,A0118150101,0,1,-1
June,2018,90022072,A0118150101,12,38,-26
June,2018,90022073,A0118150101,4,27,-23
June,2018,90022074,A0118150101,10,22,-12
June,2018,90022076,A0118150101,3,13,-10
June,2018,90022077,A0118150101,2,8,-6
June,2018,90022078,A0118150101,3,25,-22
June,2018,90022080,A0118150101,9,15,-6
June,2018,90022081,A0118150101,16,60,-44
June,2018,90022082,A0118150101,12,27,-15
June,2018,90023022,A0118150101,4,3,1
June,2018,90023024,A0118150101,1,4,-3
June,2018,90023025,A0118150101,1,1,0
June,2018,90023026,A0118150101,3,1,2
June,2018,90023028,A0118150101,2,5,-3
June,2018,90023029,A0118150101,2,2,0
June,2018,90023030,A0118150101,1,1,0
June,2018,70002017,A0118150102,30,30,0
June,2018,70002018,A0118150102,77,76,1
June,2018,70003181,A0118150102,12,14,-2
June,2018,70003182,A0118150102,12,10,2
June,2018,70006157,A0118150102,4,6,-2
June,2018,70006158,A0118150102,1,3,-2
June,2018,70007198,A0118150102,12,42,-30
June,2018,70008169,A0118150102,9,22,-13
June,2018,70008170,A0118150102,11,14,-3
June,2018,70011193,A0118150102,4,14,-10
June,2018,70011194,A0118150102,5,9,-4
June,2018,70013125,A0118150102,1,2,-1
June,2018,70013126,A0118150102,2,2,0
June,2018,70016177,A0118150102,1,1,0
June,2018,70016178,A0118150102,0,1,-1
June,2018,70022084,A0118150102,7,29,-22
June,2018,70022085,A0118150102,9,10,-1
June,2018,70023032,A0118150102,3,2,1
June,2018,70027208,A0118150102,2,6,-4
June,2018,80006154,A0118150102,19,34,-15
June,2018,80007196,A0118150102,15,141,-126
June,2018,90001020,A0118150102,4,1,3
June,2018,90001021,A0118150102,1,1,0
June,2018,90002001,A0118150102,35,14,21
June,2018,90002002,A0118150102,54,28,26
June,2018,90002004,A0118150102,55,61,-6
June,2018,90002005,A0118150102,9,68,-59
June,2018,90002006,A0118150102,33,20,13
June,2018,90002008,A0118150102,106,47,59
June,2018,90002009,A0118150102,71,81,-10
June,2018,90002010,A0118150102,40,69,-29
June,2018,90002012,A0118150102,8,43,-35
June,2018,90002013,A0118150102,45,73,-28
June,2018,90002014,A0118150102,20,63,-43
June,2018,90002016,A0118150102,62,46,16
June,2018,90003180,A0118150102,11,11,0
June,2018,90006153,A0118150102,1,3,-2
June,2018,90006156,A0118150102,5,10,-5
June,2018,90007197,A0118150102,12,42,-30
June,2018,90008164,A0118150102,4,4,0
June,2018,90008165,A0118150102,6,18,-12
June,2018,90008166,A0118150102,13,15,-2
June,2018,90008168,A0118150102,21,4,17
June,2018,90011185,A0118150102,1,12,-11
June,2018,90011186,A0118150102,6,13,-7
June,2018,90011188,A0118150102,6,3,3
June,2018,90011189,A0118150102,7,12,-5
June,2018,90011190,A0118150102,3,6,-3
June,2018,90011192,A0118150102,3,7,-4
June,2018,90013116,A0118150102,1,1,0
June,2018,90013118,A0118150102,0,2,-2
June,2018,90013120,A0118150102,2,2,0
June,2018,90013122,A0118150102,1,1,0
June,2018,90013124,A0118150102,1,1,0
June,2018,90016172,A0118150102,1,1,0
June,2018,90016173,A0118150102,0,1,-1
June,2018,90016174,A0118150102,1,1,0
June,2018,90022072,A0118150102,4,15,-11
June,2018,90022073,A0118150102,6,28,-22
June,2018,90022074,A0118150102,9,42,-33
June,2018,90022076,A0118150102,7,21,-14
June,2018,90022077,A0118150102,9,26,-17
June,2018,90022078,A0118150102,11,8,3
June,2018,90022080,A0118150102,3,30,-27
June,2018,90022081,A0118150102,26,13,13
June,2018,90022082,A0118150102,7,7,0
June,2018,90023022,A0118150102,3,5,-2
June,2018,90023024,A0118150102,1,2,-1
June,2018,90023025,A0118150102,3,3,0
June,2018,90023026,A0118150102,2,1,1
June,2018,90023028,A0118150102,2,5,-3
June,2018,90023029,A0118150102,3,5,-2
June,2018,90023030,A0118150102,3,3,0
June,2018,70002017,A0118150103,14,24,-10
June,2018,70002018,A0118150103,41,9,32
June,2018,70003181,A0118150103,14,4,10
June,2018,70003182,A0118150103,6,10,-4
June,2018,70006157,A0118150103,3,7,-4
June,2018,70006158,A0118150103,3,6,-3
June,2018,70007198,A0118150103,4,9,-5
June,2018,70008169,A0118150103,11,6,5
June,2018,70008170,A0118150103,12,4,8
June,2018,70011193,A0118150103,2,9,-7
June,2018,70011194,A0118150103,7,10,-3
June,2018,70013125,A0118150103,2,3,-1
June,2018,70013126,A0118150103,2,2,0
June,2018,70016177,A0118150103,1,1,0
June,2018,70016178,A0118150103,1,1,0
June,2018,70022084,A0118150103,15,31,-16
June,2018,70022085,A0118150103,5,26,-21
June,2018,70023032,A0118150103,2,1,1
June,2018,70027208,A0118150103,6,10,-4
June,2018,80006154,A0118150103,10,14,-4
June,2018,80007196,A0118150103,72,155,-83
June,2018,90001020,A0118150103,2,2,0
June,2018,90001021,A0118150103,1,3,-2
June,2018,90002001,A0118150103,33,36,-3
June,2018,90002002,A0118150103,42,17,25
June,2018,90002004,A0118150103,14,59,-45
June,2018,90002005,A0118150103,66,10,56
June,2018,90002006,A0118150103,42,64,-22
June,2018,90002008,A0118150103,59,63,-4
June,2018,90002009,A0118150103,31,29,2
June,2018,90002010,A0118150103,69,9,60
June,2018,90002012,A0118150103,76,8,68
June,2018,90002013,A0118150103,59,10,49
June,2018,90002014,A0118150103,65,20,45
June,2018,90002016,A0118150103,38,25,13
June,2018,90003180,A0118150103,10,18,-8
June,2018,90006153,A0118150103,6,2,4
June,2018,90006156,A0118150103,6,3,3
June,2018,90007197,A0118150103,17,8,9
June,2018,90008164,A0118150103,3,9,-6
June,2018,90008165,A0118150103,15,5,10
June,2018,90008166,A0118150103,13,22,-9
June,2018,90008168,A0118150103,22,6,16
June,2018,90011185,A0118150103,1,3,-2
June,2018,90011186,A0118150103,8,9,-1
June,2018,90011188,A0118150103,9,8,1
June,2018,90011189,A0118150103,8,8,0
June,2018,90011190,A0118150103,3,13,-10
June,2018,90011192,A0118150103,3,7,-4
June,2018,90013116,A0118150103,1,1,0
June,2018,90013118,A0118150103,2,2,0
June,2018,90013120,A0118150103,0,1,-1
June,2018,90013121,A0118150103,1,1,0
June,2018,90013122,A0118150103,1,1,0
June,2018,90013124,A0118150103,2,3,-1
June,2018,90016172,A0118150103,1,1,0
June,2018,90016173,A0118150103,1,1,0
June,2018,90016174,A0118150103,0,1,-1
June,2018,90022072,A0118150103,2,23,-21
June,2018,90022073,A0118150103,11,10,1
June,2018,90022074,A0118150103,7,44,-37
June,2018,90022076,A0118150103,14,8,6
June,2018,90022077,A0118150103,4,19,-15
June,2018,90022078,A0118150103,9,37,-28
June,2018,90022080,A0118150103,12,29,-17
June,2018,90022081,A0118150103,19,50,-31
June,2018,90022082,A0118150103,6,21,-15
June,2018,90023022,A0118150103,3,1,2
June,2018,90023024,A0118150103,1,4,-3
June,2018,90023025,A0118150103,1,3,-2
June,2018,90023026,A0118150103,3,3,0
June,2018,90023028,A0118150103,3,4,-1
June,2018,90023029,A0118150103,2,5,-3
June,2018,90023030,A0118150103,3,1,2
June,2018,70002017,A0118150104,37,55,-18
June,2018,70002018,A0118150104,26,55,-29
June,2018,70003181,A0118150104,8,12,-4
June,2018,70003182,A0118150104,9,10,-1
June,2018,70006157,A0118150104,6,2,4
June,2018,70006158,A0118150104,2,5,-3
June,2018,70007198,A0118150104,7,24,-17
June,2018,70008169,A0118150104,9,16,-7
June,2018,70008170,A0118150104,16,19,-3
June,2018,70011193,A0118150104,7,2,5
June,2018,70011194,A0118150104,2,7,-5
June,2018,70013125,A0118150104,1,2,-1
June,2018,70013126,A0118150104,2,2,0
June,2018,70016177,A0118150104,1,1,0
June,2018,70022084,A0118150104,9,36,-27
June,2018,70022085,A0118150104,15,12,3
June,2018,70023032,A0118150104,1,1,0
June,2018,70027208,A0118150104,3,6,-3
June,2018,80006154,A0118150104,10,41,-31
June,2018,80007196,A0118150104,51,138,-87
June,2018,90001020,A0118150104,2,2,0
June,2018,90001021,A0118150104,3,1,2
June,2018,90002001,A0118150104,60,11,49
June,2018,90002002,A0118150104,18,27,-9
June,2018,90002004,A0118150104,62,18,44
June,2018,90002005,A0118150104,36,9,27
June,2018,90002006,A0118150104,51,33,18
June,2018,90002008,A0118150104,81,89,-8
June,2018,90002009,A0118150104,78,65,13
June,2018,90002010,A0118150104,9,26,-17
June,2018,90002012,A0118150104,18,12,6
June,2018,90002013,A0118150104,58,76,-18
June,2018,90002014,A0118150104,55,73,-18
June,2018,90002016,A0118150104,44,14,30
June,2018,90003180,A0118150104,6,15,-9
June,2018,90006153,A0118150104,3,4,-1
June,2018,90006156,A0118150104,5,6,-1
June,2018,90007197,A0118150104,17,13,4
June,2018,90008164,A0118150104,10,4,6
June,2018,90008165,A0118150104,2,8,-6
June,2018,90008166,A0118150104,12,9,3
June,2018,90008168,A0118150104,13,13,0
June,2018,90011185,A0118150104,6,4,2
June,2018,90011186,A0118150104,2,10,-8
June,2018,90011188,A0118150104,3,13,-10
June,2018,90011189,A0118150104,4,4,0
June,2018,90011190,A0118150104,4,12,-8
June,2018,90011192,A0118150104,4,4,0
June,2018,90013116,A0118150104,1,1,0
June,2018,90013117,A0118150104,2,3,-1
June,2018,90013118,A0118150104,2,2,0
June,2018,90013120,A0118150104,1,1,0
June,2018,90013121,A0118150104,2,1,1
June,2018,90013122,A0118150104,1,2,-1
June,2018,90013124,A0118150104,1,3,-2
June,2018,90016172,A0118150104,0,1,-1
June,2018,90016173,A0118150104,0,1,-1
June,2018,90022072,A0118150104,3,10,-7
June,2018,90022073,A0118150104,4,24,-20
June,2018,90022074,A0118150104,5,35,-30
June,2018,90022076,A0118150104,9,18,-9
June,2018,90022077,A0118150104,10,24,-14
June,2018,90022078,A0118150104,3,31,-28
June,2018,90022080,A0118150104,6,31,-25
June,2018,90022081,A0118150104,23,49,-26
June,2018,90022082,A0118150104,15,10,5
June,2018,90023022,A0118150104,4,4,0
June,2018,90023024,A0118150104,3,1,2
June,2018,90023025,A0118150104,1,2,-1
June,2018,90023026,A0118150104,3,1,2
June,2018,90023028,A0118150104,1,3,-2
June,2018,90023029,A0118150104,2,1,1
June,2018,90023030,A0118150104,3,3,0
June,2018,70002017,A0418150101,70,14,56
June,2018,70002018,A0418150101,63,51,12
June,2018,70003181,A0418150101,10,23,-13
June,2018,70003182,A0418150101,6,26,-20
June,2018,70006157,A0418150101,5,8,-3
June,2018,70006158,A0418150101,2,10,-8
June,2018,70007198,A0418150101,6,46,-40
June,2018,70008169,A0418150101,24,23,1
June,2018,70008170,A0418150101,35,6,29
June,2018,70011193,A0418150101,2,14,-12
June,2018,70011194,A0418150101,5,6,-1
June,2018,70013125,A0418150101,0,2,-2
June,2018,70013126,A0418150101,2,1,1
June,2018,70016178,A0418150101,1,1,0
June,2018,70022084,A0418150101,25,43,-18
June,2018,70022085,A0418150101,12,28,-16
June,2018,70023032,A0418150101,5,3,2
June,2018,70027208,A0418150101,9,12,-3
June,2018,80006154,A0418150101,20,10,10
June,2018,80007196,A0418150101,34,191,-157
June,2018,90001020,A0418150101,4,1,3
June,2018,90001021,A0418150101,3,2,1
June,2018,90002001,A0418150101,64,47,17
June,2018,90002002,A0418150101,49,79,-30
June,2018,90002004,A0418150101,76,92,-16
June,2018,90002005,A0418150101,17,85,-68
June,2018,90002006,A0418150101,31,10,21
June,2018,90002008,A0418150101,83,104,-21
June,2018,90002009,A0418150101,132,52,80
June,2018,90002010,A0418150101,74,12,62
June,2018,90002012,A0418150101,42,63,-21
June,2018,90002013,A0418150101,123,81,42
June,2018,90002014,A0418150101,95,22,73
June,2018,90002016,A0418150101,20,33,-13
June,2018,90003180,A0418150101,20,23,-3
June,2018,90006153,A0418150101,4,9,-5
June,2018,90006156,A0418150101,8,10,-2
June,2018,90007197,A0418150101,28,40,-12
June,2018,90008164,A0418150101,28,24,4
June,2018,90008165,A0418150101,22,15,7
June,2018,90008166,A0418150101,18,10,8
June,2018,90008168,A0418150101,25,18,7
June,2018,90011185,A0418150101,6,13,-7
June,2018,90011186,A0418150101,9,6,3
June,2018,90011188,A0418150101,3,8,-5
June,2018,90011189,A0418150101,8,14,-6
June,2018,90011190,A0418150101,7,4,3
June,2018,90011192,A0418150101,11,10,1
June,2018,90013116,A0418150101,1,2,-1
June,2018,90013117,A0418150101,1,1,0
June,2018,90013118,A0418150101,2,2,0
June,2018,90013120,A0418150101,2,4,-2
June,2018,90013121,A0418150101,2,4,-2
June,2018,90013122,A0418150101,1,2,-1
June,2018,90013124,A0418150101,1,1,0
June,2018,90016172,A0418150101,0,1,-1
June,2018,90016173,A0418150101,1,2,-1
June,2018,90016176,A0418150101,1,2,-1
June,2018,90022072,A0418150101,20,16,4
June,2018,90022073,A0418150101,6,37,-31
June,2018,90022074,A0418150101,32,37,-5
June,2018,90022076,A0418150101,9,45,-36
June,2018,90022077,A0418150101,12,36,-24
June,2018,90022078,A0418150101,12,32,-20
June,2018,90022080,A0418150101,12,31,-19
June,2018,90022081,A0418150101,22,52,-30
June,2018,90022082,A0418150101,13,39,-26
June,2018,90023022,A0418150101,2,1,1
June,2018,90023024,A0418150101,4,3,1
June,2018,90023025,A0418150101,1,5,-4
June,2018,90023026,A0418150101,4,5,-1
June,2018,90023028,A0418150101,4,2,2
June,2018,90023029,A0418150101,4,2,2
June,2018,90023030,A0418150101,1,4,-3
June,2018,70002017,A0418150102,32,27,5
June,2018,70002018,A0418150102,96,90,6
June,2018,70003181,A0418150102,17,17,0
June,2018,70003182,A0418150102,12,20,-8
June,2018,70006157,A0418150102,5,6,-1
June,2018,70006158,A0418150102,4,7,-3
June,2018,70007198,A0418150102,11,39,-28
June,2018,70008169,A0418150102,26,8,18
June,2018,70008170,A0418150102,17,6,11
June,2018,70011193,A0418150102,6,10,-4
June,2018,70011194,A0418150102,9,15,-6
June,2018,70013125,A0418150102,2,3,-1
June,2018,70013126,A0418150102,2,2,0
June,2018,70016177,A0418150102,1,1,0
June,2018,70016178,A0418150102,1,1,0
June,2018,70022084,A0418150102,7,37,-30
June,2018,70022085,A0418150102,5,31,-26
June,2018,70023032,A0418150102,3,2,1
June,2018,70027208,A0418150102,7,2,5
June,2018,80006154,A0418150102,19,41,-22
June,2018,80007196,A0418150102,41,73,-32
June,2018,90001020,A0418150102,2,4,-2
June,2018,90001021,A0418150102,4,2,2
June,2018,90002001,A0418150102,98,56,42
June,2018,90002002,A0418150102,117,68,49
June,2018,90002004,A0418150102,32,67,-35
June,2018,90002005,A0418150102,104,58,46
June,2018,90002006,A0418150102,84,92,-8
June,2018,90002008,A0418150102,73,131,-58
June,2018,90002009,A0418150102,29,44,-15
June,2018,90002010,A0418150102,64,27,37
June,2018,90002012,A0418150102,16,90,-74
June,2018,90002013,A0418150102,93,46,47
June,2018,90002014,A0418150102,27,35,-8
June,2018,90002016,A0418150102,105,49,56
June,2018,90003180,A0418150102,9,16,-7
June,2018,90006153,A0418150102,2,6,-4
June,2018,90006156,A0418150102,5,6,-1
June,2018,90007197,A0418150102,18,48,-30
June,2018,90008164,A0418150102,13,6,7
June,2018,90008165,A0418150102,5,21,-16
June,2018,90008166,A0418150102,7,18,-11
June,2018,90008168,A0418150102,28,3,25
June,2018,90011185,A0418150102,7,5,2
June,2018,90011186,A0418150102,6,6,0
June,2018,90011188,A0418150102,11,3,8
June,2018,90011189,A0418150102,3,12,-9
June,2018,90011190,A0418150102,8,11,-3
June,2018,90011192,A0418150102,10,14,-4
June,2018,90013116,A0418150102,0,4,-4
June,2018,90013117,A0418150102,2,4,-2
June,2018,90013118,A0418150102,2,2,0
June,2018,90013120,A0418150102,2,3,-1
June,2018,90013121,A0418150102,3,1,2
June,2018,90013122,A0418150102,1,2,-1
June,2018,90013124,A0418150102,3,2,1
June,2018,90016172,A0418150102,1,1,0
June,2018,90016173,A0418150102,1,1,0
June,2018,90022072,A0418150102,6,12,-6
June,2018,90022073,A0418150102,23,36,-13
June,2018,90022074,A0418150102,13,21,-8
June,2018,90022076,A0418150102,18,22,-4
June,2018,90022077,A0418150102,2,43,-41
June,2018,90022078,A0418150102,6,15,-9
June,2018,90022080,A0418150102,3,19,-16
June,2018,90022081,A0418150102,22,26,-4
June,2018,90022082,A0418150102,5,27,-22
June,2018,90023022,A0418150102,1,1,0
June,2018,90023024,A0418150102,1,4,-3
June,2018,90023025,A0418150102,4,5,-1
June,2018,90023026,A0418150102,2,1,1
June,2018,90023028,A0418150102,3,5,-2
June,2018,90023029,A0418150102,3,3,0
June,2018,90023030,A0418150102,3,6,-3
June,2018,70002017,A0418150103,123,81,42
June,2018,70002018,A0418150103,57,68,-11
June,2018,70003181,A0418150103,3,25,-22
June,2018,70003182,A0418150103,15,4,11
June,2018,70006157,A0418150103,5,7,-2
June,2018,70006158,A0418150103,9,7,2
June,2018,70007198,A0418150103,7,17,-10
June,2018,70008169,A0418150103,11,9,2
June,2018,70008170,A0418150103,5,21,-16
June,2018,70011193,A0418150103,10,9,1
June,2018,70011194,A0418150103,5,16,-11
June,2018,70013125,A0418150103,2,3,-1
June,2018,70013126,A0418150103,3,4,-1
June,2018,70016177,A0418150103,1,2,-1
June,2018,70016178,A0418150103,1,2,-1
June,2018,70022084,A0418150103,17,30,-13
June,2018,70022085,A0418150103,4,39,-35
June,2018,70023032,A0418150103,1,3,-2
June,2018,70027208,A0418150103,2,10,-8
June,2018,80006154,A0418150103,36,47,-11
June,2018,80007196,A0418150103,45,147,-102
June,2018,90001020,A0418150103,4,2,2
June,2018,90001021,A0418150103,3,3,0
June,2018,90002001,A0418150103,84,20,64
June,2018,90002002,A0418150103,65,51,14
June,2018,90002004,A0418150103,24,28,-4
June,2018,90002005,A0418150103,20,86,-66
June,2018,90002006,A0418150103,32,61,-29
June,2018,90002008,A0418150103,124,139,-15
June,2018,90002009,A0418150103,85,88,-3
June,2018,90002010,A0418150103,87,27,60
June,2018,90002012,A0418150103,40,62,-22
June,2018,90002013,A0418150103,107,55,52
June,2018,90002014,A0418150103,39,16,23
June,2018,90002016,A0418150103,47,75,-28
June,2018,90003180,A0418150103,11,7,4
June,2018,90006153,A0418150103,2,3,-1
June,2018,90006156,A0418150103,2,12,-10
June,2018,90007197,A0418150103,28,33,-5
June,2018,90008164,A0418150103,12,21,-9
June,2018,90008165,A0418150103,36,19,17
June,2018,90008166,A0418150103,28,13,15
June,2018,90008168,A0418150103,26,15,11
June,2018,90011185,A0418150103,10,4,6
June,2018,90011186,A0418150103,4,9,-5
June,2018,90011188,A0418150103,8,12,-4
June,2018,90011189,A0418150103,8,10,-2
June,2018,90011190,A0418150103,10,15,-5
June,2018,90011192,A0418150103,4,3,1
June,2018,90013116,A0418150103,1,1,0
June,2018,90013117,A0418150103,1,2,-1
June,2018,90013118,A0418150103,1,3,-2
June,2018,90013120,A0418150103,1,2,-1
June,2018,90013121,A0418150103,3,2,1
June,2018,90013122,A0418150103,1,3,-2
June,2018,90013124,A0418150103,2,3,-1
June,2018,90016172,A0418150103,0,1,-1
June,2018,90016174,A0418150103,1,2,-1
June,2018,90016176,A0418150103,1,1,0
June,2018,90022072,A0418150103,9,34,-25
June,2018,90022073,A0418150103,17,30,-13
June,2018,90022074,A0418150103,6,37,-31
June,2018,90022076,A0418150103,20,19,1
June,2018,90022077,A0418150103,27,36,-9
June,2018,90022078,A0418150103,7,24,-17
June,2018,90022080,A0418150103,3,27,-24
June,2018,90022081,A0418150103,29,58,-29
June,2018,90022082,A0418150103,26,10,16
June,2018,90023022,A0418150103,3,2,1
June,2018,90023024,A0418150103,3,5,-2
June,2018,90023025,A0418150103,4,1,3
June,2018,90023026,A0418150103,5,5,0
June,2018,90023028,A0418150103,5,6,-1
June,2018,90023029,A0418150103,3,5,-2
June,2018,90023030,A0418150103,4,3,1
June,2018,70002017,A0418150104,38,29,9
June,2018,70002018,A0418150104,58,87,-29
June,2018,70003181,A0418150104,14,6,8
June,2018,70003182,A0418150104,16,6,10
June,2018,70006157,A0418150104,4,7,-3
June,2018,70006158,A0418150104,5,12,-7
June,2018,70007198,A0418150104,7,38,-31
June,2018,70008169,A0418150104,28,11,17
June,2018,70008170,A0418150104,6,8,-2
June,2018,70011193,A0418150104,8,17,-9
June,2018,70011194,A0418150104,6,2,4
June,2018,70013125,A0418150104,1,1,0
June,2018,70013126,A0418150104,2,4,-2
June,2018,70016178,A0418150104,1,1,0
June,2018,70022084,A0418150104,12,7,5
June,2018,70022085,A0418150104,15,6,9
June,2018,70023032,A0418150104,6,3,3
June,2018,70027208,A0418150104,2,6,-4
June,2018,80006154,A0418150104,30,19,11
June,2018,80007196,A0418150104,39,166,-127
June,2018,90001020,A0418150104,2,4,-2
June,2018,90001021,A0418150104,3,4,-1
June,2018,90002001,A0418150104,101,36,65
June,2018,90002002,A0418150104,13,39,-26
June,2018,90002004,A0418150104,109,28,81
June,2018,90002005,A0418150104,67,54,13
June,2018,90002006,A0418150104,14,48,-34
June,2018,90002008,A0418150104,77,130,-53
June,2018,90002009,A0418150104,106,57,49
June,2018,90002010,A0418150104,100,48,52
June,2018,90002012,A0418150104,50,30,20
June,2018,90002013,A0418150104,58,69,-11
June,2018,90002014,A0418150104,78,58,20
June,2018,90002016,A0418150104,65,34,31
June,2018,90003180,A0418150104,13,9,4
June,2018,90006153,A0418150104,5,3,2
June,2018,90006156,A0418150104,2,6,-4
June,2018,90007197,A0418150104,9,57,-48
June,2018,90008164,A0418150104,15,22,-7
June,2018,90008165,A0418150104,28,8,20
June,2018,90008166,A0418150104,37,4,33
June,2018,90008168,A0418150104,33,19,14
June,2018,90011185,A0418150104,9,3,6
June,2018,90011186,A0418150104,3,4,-1
June,2018,90011188,A0418150104,3,13,-10
June,2018,90011189,A0418150104,3,16,-13
June,2018,90011190,A0418150104,2,6,-4
June,2018,90011192,A0418150104,6,10,-4
June,2018,90013117,A0418150104,2,2,0
June,2018,90013118,A0418150104,1,2,-1
June,2018,90013120,A0418150104,2,1,1
June,2018,90013121,A0418150104,2,3,-1
June,2018,90013122,A0418150104,1,4,-3
June,2018,90013124,A0418150104,0,2,-2
June,2018,90016172,A0418150104,1,2,-1
June,2018,90016173,A0418150104,1,1,0
June,2018,90016176,A0418150104,0,1,-1
June,2018,90022072,A0418150104,12,19,-7
June,2018,90022073,A0418150104,8,17,-9
June,2018,90022074,A0418150104,22,41,-19
June,2018,90022076,A0418150104,16,19,-3
June,2018,90022077,A0418150104,20,45,-25
June,2018,90022078,A0418150104,11,35,-24
June,2018,90022080,A0418150104,13,10,3
June,2018,90022081,A0418150104,4,47,-43
June,2018,90022082,A0418150104,19,43,-24
June,2018,90023022,A0418150104,2,5,-3
June,2018,90023024,A0418150104,3,5,-2
June,2018,90023025,A0418150104,2,6,-4
June,2018,90023026,A0418150104,3,5,-2
June,2018,90023028,A0418150104,3,1,2
June,2018,90023029,A0418150104,2,4,-2
June,2018,90023030,A0418150104,5,6,-1
June,2018,70002017,A0418150105,41,71,-30
June,2018,70002018,A0418150105,17,22,-5
June,2018,70003181,A0418150105,15,11,4
June,2018,70003182,A0418150105,17,22,-5
June,2018,70006157,A0418150105,8,6,2
June,2018,70006158,A0418150105,6,2,4
June,2018,70007198,A0418150105,29,8,21
June,2018,70008169,A0418150105,34,21,13
June,2018,70008170,A0418150105,11,7,4
June,2018,70011193,A0418150105,2,14,-12
June,2018,70011194,A0418150105,5,17,-12
June,2018,70013125,A0418150105,1,3,-2
June,2018,70013126,A0418150105,2,3,-1
June,2018,70016177,A0418150105,1,1,0
June,2018,70016178,A0418150105,1,2,-1
June,2018,70022084,A0418150105,7,17,-10
June,2018,70022085,A0418150105,18,25,-7
June,2018,70023032,A0418150105,1,4,-3
June,2018,70027208,A0418150105,7,6,1
June,2018,80006154,A0418150105,15,10,5
June,2018,80007196,A0418150105,56,132,-76
June,2018,90001020,A0418150105,5,2,3
June,2018,90001021,A0418150105,4,2,2
June,2018,90002001,A0418150105,45,32,13
June,2018,90002002,A0418150105,84,68,16
June,2018,90002004,A0418150105,26,69,-43
June,2018,90002005,A0418150105,16,47,-31
June,2018,90002006,A0418150105,31,47,-16
June,2018,90002008,A0418150105,28,85,-57
June,2018,90002009,A0418150105,42,92,-50
June,2018,90002010,A0418150105,81,48,33
June,2018,90002012,A0418150105,71,91,-20
June,2018,90002013,A0418150105,47,28,19
June,2018,90002014,A0418150105,66,59,7
June,2018,90002016,A0418150105,78,64,14
June,2018,90003180,A0418150105,12,23,-11
June,2018,90006153,A0418150105,4,9,-5
June,2018,90006156,A0418150105,2,10,-8
June,2018,90007197,A0418150105,20,35,-15
June,2018,90008164,A0418150105,4,5,-1
June,2018,90008165,A0418150105,5,10,-5
June,2018,90008166,A0418150105,30,5,25
June,2018,90008168,A0418150105,3,24,-21
June,2018,90011185,A0418150105,8,15,-7
June,2018,90011186,A0418150105,4,12,-8
June,2018,90011188,A0418150105,4,14,-10
June,2018,90011189,A0418150105,4,3,1
June,2018,90011190,A0418150105,3,10,-7
June,2018,90011192,A0418150105,5,2,3
June,2018,90013116,A0418150105,3,3,0
June,2018,90013117,A0418150105,3,2,1
June,2018,90013118,A0418150105,2,1,1
June,2018,90013120,A0418150105,2,1,1
June,2018,90013121,A0418150105,1,2,-1
June,2018,90013122,A0418150105,1,4,-3
June,2018,90013124,A0418150105,0,1,-1
