date,product,customer,market,sold_quantity
2021-06-01,"AQ Lite","Atliq Exclusive",India,776
2021-06-01,"AQ Lite","Atliq Exclusive",India,737
2021-06-01,"AQ Lite","Atliq Exclusive",India,111
2021-06-01,"AQ Lite","Atliq Exclusive",India,468
2021-06-01,"AQ Maxima","Atliq Exclusive",India,143
2021-06-01,"AQ Maxima","Atliq Exclusive",India,468
2021-06-01,"AQ Maxima","Atliq Exclusive",India,488
2021-06-01,"AQ Maxima","Atliq Exclusive",India,127
2021-06-01,"AQ Maxima","Atliq Exclusive",India,164
2021-06-01,"AQ Maxima","Atliq Exclusive",India,593
2021-06-01,"AQ Qwerty","Atliq Exclusive",India,436
2021-06-01,"AQ Qwerty","Atliq Exclusive",India,322
2021-06-01,"AQ Qwerty","Atliq Exclusive",India,734
2021-06-01,"AQ Qwerty","Atliq Exclusive",India,801
2021-06-01,"AQ Qwerty","Atliq Exclusive",India,720
2021-06-01,"AQ Qwerty","Atliq Exclusive",India,718
2021-06-01,"AQ Trigger","Atliq Exclusive",India,356
2021-06-01,"AQ Trigger","Atliq Exclusive",India,832
2021-06-01,"AQ Trigger","Atliq Exclusive",India,292
2021-06-01,"AQ Trigger","Atliq Exclusive",India,128
2021-06-01,"AQ Trigger","Atliq Exclusive",India,248
2021-06-01,"AQ LION x1","Atliq Exclusive",India,37
2021-06-01,"AQ LION x1","Atliq Exclusive",India,40
2021-06-01,"AQ LION x1","Atliq Exclusive",India,42
2021-06-01,"AQ LION x1","Atliq Exclusive",India,34
2021-06-01,"AQ LION x2","Atliq Exclusive",India,18
2021-06-01,"AQ LION x2","Atliq Exclusive",India,47
2021-06-01,"AQ LION x2","Atliq Exclusive",India,18
2021-06-01,"AQ LION x2","Atliq Exclusive",India,56
2021-06-01,"AQ LION x2","Atliq Exclusive",India,13
2021-06-01,"AQ LION x3","Atliq Exclusive",India,73
2021-06-01,"AQ LION x3","Atliq Exclusive",India,17
2021-06-01,"AQ LION x3","Atliq Exclusive",India,56
2021-06-01,"AQ LION x3","Atliq Exclusive",India,65
2021-06-01,"AQ LION x3","Atliq Exclusive",India,21
2021-06-01,"AQ Mx NB","Atliq Exclusive",India,60
2021-06-01,"AQ Mx NB","Atliq Exclusive",India,61
2021-06-01,"AQ Mx NB","Atliq Exclusive",India,13
2021-06-01,"AQ Mx NB","Atliq Exclusive",India,51
2021-06-01,"AQ Mx NB","Atliq Exclusive",India,87
2021-06-01,"AQ Aspiron","Atliq Exclusive",India,16
2021-06-01,"AQ Aspiron","Atliq Exclusive",India,26
2021-06-01,"AQ Aspiron","Atliq Exclusive",India,36
2021-06-01,"AQ Digit","Atliq Exclusive",India,29
2021-06-01,"AQ Digit","Atliq Exclusive",India,17
2021-06-01,"AQ Digit","Atliq Exclusive",India,7
2021-06-01,"AQ Digit","Atliq Exclusive",India,9
2021-06-01,"AQ Digit","Atliq Exclusive",India,22
2021-06-01,"AQ Digit","Atliq Exclusive",India,8
2021-06-01,"AQ Digit","Atliq Exclusive",India,33
2021-06-01,"AQ Digit","Atliq Exclusive",India,31
2021-06-01,"AQ Velocity","Atliq Exclusive",India,10
2021-06-01,"AQ Velocity","Atliq Exclusive",India,23
2021-06-01,"AQ Velocity","Atliq Exclusive",India,23
2021-06-01,"AQ Velocity","Atliq Exclusive",India,34
2021-06-01,"AQ Velocity","Atliq Exclusive",India,13
2021-06-01,"AQ Velocity","Atliq Exclusive",India,34
2021-06-01,"AQ Elite","Atliq Exclusive",India,18
2021-06-01,"AQ Elite","Atliq Exclusive",India,27
2021-06-01,"AQ Elite","Atliq Exclusive",India,40
2021-06-01,"AQ Elite","Atliq Exclusive",India,7
2021-06-01,"AQ Elite","Atliq Exclusive",India,30
2021-06-01,"AQ Elite","Atliq Exclusive",India,9
2021-06-01,"AQ Elite","Atliq Exclusive",India,34
2021-06-01,"AQ Elite","Atliq Exclusive",India,28
2021-06-01,"AQ Gen X","Atliq Exclusive",India,22
2021-06-01,"AQ Gen X","Atliq Exclusive",India,17
2021-06-01,"AQ Gen X","Atliq Exclusive",India,17
2021-06-01,"AQ Gen X","Atliq Exclusive",India,34
2021-06-01,"AQ Gen X","Atliq Exclusive",India,15
2021-06-01,"AQ Gen X","Atliq Exclusive",India,10
2021-06-01,"AQ Gen X","Atliq Exclusive",India,24
2021-06-01,"AQ Gen X","Atliq Exclusive",India,7
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,39
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,37
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,9
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,22
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,17
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,34
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,34
2021-06-01,"AQ Gen Y","Atliq Exclusive",India,17
2021-06-01,"AQ GEN Z","Atliq Exclusive",India,28
2021-06-01,"AQ GEN Z","Atliq Exclusive",India,11
2021-06-01,"AQ GEN Z","Atliq Exclusive",India,21
2021-06-01,"AQ GEN Z","Atliq Exclusive",India,40
2021-06-01,"AQ GEN Z","Atliq Exclusive",India,24
2021-06-01,"AQ BZ 101","Atliq Exclusive",India,11
2021-06-01,"AQ BZ 101","Atliq Exclusive",India,18
2021-06-01,"AQ BZ 101","Atliq Exclusive",India,27
2021-06-01,"AQ BZ 101","Atliq Exclusive",India,15
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,22
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,8
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,10
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,10
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,24
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,15
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,7
2021-06-01,"AQ BZ Compact","Atliq Exclusive",India,15
2021-06-01,"AQ BZ Gen Y","Atliq Exclusive",India,6
2021-06-01,"AQ BZ Gen Y","Atliq Exclusive",India,8
2021-06-01,"AQ BZ Gen Y","Atliq Exclusive",India,20
2021-06-01,"AQ BZ Gen Y","Atliq Exclusive",India,19
2021-06-01,"AQ BZ Gen Y","Atliq Exclusive",India,22
2021-06-01,"AQ BZ Gen Y","Atliq Exclusive",India,16
2021-06-01,"AQ BZ Gen Y","Atliq Exclusive",India,5
2021-06-01,"AQ BZ Gen Z","Atliq Exclusive",India,6
2021-06-01,"AQ BZ Gen Z","Atliq Exclusive",India,17
2021-06-01,"AQ BZ Gen Z","Atliq Exclusive",India,7
2021-06-01,"AQ BZ Gen Z","Atliq Exclusive",India,16
2021-06-01,"AQ BZ Gen Z","Atliq Exclusive",India,6
2021-06-01,"AQ BZ Gen Z","Atliq Exclusive",India,6
2021-06-01,"AQ BZ Gen Z","Atliq Exclusive",India,23
2021-06-01,"AQ Gamer 1","Atliq Exclusive",India,17
2021-06-01,"AQ Gamer 1","Atliq Exclusive",India,11
2021-06-01,"AQ Gamer 1","Atliq Exclusive",India,10
2021-06-01,"AQ Gamer 1","Atliq Exclusive",India,15
2021-06-01,"AQ Gamer 1","Atliq Exclusive",India,16
2021-06-01,"AQ Gamer 1","Atliq Exclusive",India,3
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,15
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,7
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,8
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,12
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,11
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,10
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,10
2021-06-01,"AQ Gamer 2","Atliq Exclusive",India,7
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,4
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,14
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,13
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,6
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,16
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,7
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,16
2021-06-01,"AQ Gamer 3","Atliq Exclusive",India,9
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,14
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,7
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,11
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,16
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,3
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,16
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,12
2021-06-01,"AQ Smash 1","Atliq Exclusive",India,14
2021-06-01,"AQ Smash 2","Atliq Exclusive",India,3
2021-06-01,"AQ Smash 2","Atliq Exclusive",India,11
2021-06-01,"AQ Smash 2","Atliq Exclusive",India,12
2021-06-01,"AQ Smash 2","Atliq Exclusive",India,7
2021-06-01,"AQ Smash 2","Atliq Exclusive",India,7
2021-06-01,"AQ Smash 2","Atliq Exclusive",India,12
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,10
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,10
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,23
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,19
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,12
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,13
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,21
2021-06-01,"AQ BZ Allin1","Atliq Exclusive",India,6
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,4
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,3
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,4
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,2
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,4
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,3
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,3
2021-06-01,"AQ Home Allin1","Atliq Exclusive",India,3
2021-06-01,"AQ HOME Allin1 Gen 2","Atliq Exclusive",India,3
2021-06-01,"AQ HOME Allin1 Gen 2","Atliq Exclusive",India,5
2021-06-01,"AQ HOME Allin1 Gen 2","Atliq Exclusive",India,3
2021-06-01,"AQ HOME Allin1 Gen 2","Atliq Exclusive",India,2
2021-06-01,"AQ HOME Allin1 Gen 2","Atliq Exclusive",India,4
2021-06-01,"AQ HOME Allin1 Gen 2","Atliq Exclusive",India,1
2021-06-01,"AQ Digit SSD","Atliq Exclusive",India,1021
2021-06-01,"AQ Digit SSD","Atliq Exclusive",India,782
2021-06-01,"AQ Digit SSD","Atliq Exclusive",India,179
2021-06-01,"AQ Neuer SSD","Atliq Exclusive",India,152
2021-06-01,"AQ Neuer SSD","Atliq Exclusive",India,547
2021-06-01,"AQ Neuer SSD","Atliq Exclusive",India,189
2021-06-01,"AQ Clx1","Atliq Exclusive",India,505
2021-06-01,"AQ Clx1","Atliq Exclusive",India,557
2021-06-01,"AQ Clx1","Atliq Exclusive",India,183
2021-06-01,"AQ Clx2","Atliq Exclusive",India,225
2021-06-01,"AQ Clx2","Atliq Exclusive",India,628
2021-06-01,"AQ Clx2","Atliq Exclusive",India,587
2021-06-01,"AQ Clx3","Atliq Exclusive",India,670
2021-06-01,"AQ Pen Drive 2 IN 1","Atliq Exclusive",India,507
2021-06-01,"AQ Pen Drive DRC","Atliq Exclusive",India,334
2021-06-01,"AQ Pen Drive DRC","Atliq Exclusive",India,1243
2021-06-01,"AQ Pen Drive DRC","Atliq Exclusive",India,306
2021-06-01,"AQ Wi Power Dx1","Atliq Exclusive",India,199
2021-06-01,"AQ Wi Power Dx1","Atliq Exclusive",India,79
2021-06-01,"AQ Wi Power Dx1","Atliq Exclusive",India,471
2021-06-01,"AQ Wi Power Dx2","Atliq Exclusive",India,367
2021-06-01,"AQ Wi Power Dx2","Atliq Exclusive",India,415
2021-06-01,"AQ Wi Power Dx2","Atliq Exclusive",India,428
2021-06-01,"AQ Wi Power Dx3","Atliq Exclusive",India,605
2021-06-01,"AQ Wi Power Dx3","Atliq Exclusive",India,636
2021-06-01,"AQ Wi Power Dx3","Atliq Exclusive",India,441
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,181
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,39
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,244
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,206
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,47
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,201
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,183
2021-07-01,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Atliq Exclusive",India,25
2021-07-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,182
2021-07-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,45
2021-07-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,98
2021-07-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,48
2021-07-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,173
2021-07-01,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm","Atliq Exclusive",India,181
2021-07-01,"AQ Zion Saga","Atliq Exclusive",India,29
2021-07-01,"AQ Zion Saga","Atliq Exclusive",India,146
2021-07-01,"AQ Zion Saga","Atliq Exclusive",India,208
2021-07-01,"AQ Zion Saga","Atliq Exclusive",India,59
2021-07-01,"AQ Zion Saga","Atliq Exclusive",India,153
2021-07-01,"AQ Zion Saga","Atliq Exclusive",India,84
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,114
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,129
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,71
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,152
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,96
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,142
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,26
2021-07-01,"AQ Mforce Gen X","Atliq Exclusive",India,54
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,61
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,40
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,148
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,89
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,85
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,154
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,79
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,30
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,91
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,137
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,181
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,196
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,139
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,86
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,115
2021-07-01,"AQ Mforce Gen Y","Atliq Exclusive",India,68
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,151
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,187
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,69
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,166
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,190
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,36
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,197
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,179
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,72
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,139
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,56
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,35
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,170
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,146
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,112
2021-07-01,"AQ Mforce Gen Z","Atliq Exclusive",India,54
2021-07-01,"AQ GT 21","Atliq Exclusive",India,161
2021-07-01,"AQ GT 21","Atliq Exclusive",India,196
2021-07-01,"AQ GT 21","Atliq Exclusive",India,35
2021-07-01,"AQ GT 21","Atliq Exclusive",India,30
2021-07-01,"AQ GT 21","Atliq Exclusive",India,143
2021-07-01,"AQ GT 21","Atliq Exclusive",India,156
2021-07-01,"AQ GT 21","Atliq Exclusive",India,141
2021-07-01,"AQ GT 21","Atliq Exclusive",India,160
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,128
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,166
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,119
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,186
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,82
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,140
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,63
2021-07-01,"AQ Marquee P3","Atliq Exclusive",India,151
2021-07-01,"AQ Marquee P4","Atliq Exclusive",India,120
2021-07-01,"AQ Marquee P4","Atliq Exclusive",India,197
2021-07-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,165
2021-07-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,155
2021-07-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,93
2021-07-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,165
2021-07-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,147
2021-07-01,"AQ 5000 Series Electron 9 5900X Desktop Processor","Atliq Exclusive",India,59
2021-07-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,69
2021-07-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,83
2021-07-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,54
2021-07-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,94
2021-07-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,205
2021-07-01,"AQ 5000 Series Electron 8 5900X Desktop Processor","Atliq Exclusive",India,185
2021-07-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,165
2021-07-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,102
2021-07-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,57
2021-07-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,82
2021-07-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,65
2021-07-01,"AQ 5000 Series Ultron 8 5900X Desktop Processor","Atliq Exclusive",India,124
2021-07-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,50
2021-07-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,37
2021-07-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,97
2021-07-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,32
2021-07-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,191
2021-07-01,"AQ Electron 5 3600 Desktop Processor","Atliq Exclusive",India,188
2021-07-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,31
2021-07-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,75
2021-07-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,35
2021-07-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,46
2021-07-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,156
2021-07-01,"AQ Electron 4 3600 Desktop Processor","Atliq Exclusive",India,200
2021-07-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,89
2021-07-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,54
2021-07-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,158
2021-07-01,"AQ Electron 3 3600 Desktop Processor","Atliq Exclusive",India,62
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,50
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,97
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,123
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,58
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,134
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,125
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,123
2021-07-01,"AQ MB Elite","Atliq Exclusive",India,22
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,115
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,44
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,79
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,77
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,83
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,50
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,45
2021-07-01,"AQ MB Crossx","Atliq Exclusive",India,59
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,42
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,98
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,69
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,81
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,102
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,16
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,35
2021-07-01,"AQ MB Crossx 2","Atliq Exclusive",India,30
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,15
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,99
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,74
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,111
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,138
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,40
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,127
2021-07-01,"AQ MB Lito","Atliq Exclusive",India,81
2021-07-01,"AQ MB Lito 2","Atliq Exclusive",India,64
2021-07-01,"AQ MB Lito 2","Atliq Exclusive",India,114
2021-07-01,"AQ MB Lito 2","Atliq Exclusive",India,43
2021-07-01,"AQ MB Lito 2","Atliq Exclusive",India,92
2021-07-01,"AQ MB Lito 2","Atliq Exclusive",India,53
2021-07-01,"AQ MB Lito 2","Atliq Exclusive",India,24
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,198
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,882
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,443
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,279
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,543
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,838
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,503
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,907
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,738
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,946
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,878
2021-07-01,"AQ Master wired x1 Ms","Atliq Exclusive",India,179
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,557
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,543
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,123
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,761
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,358
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,753
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,736
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,508
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,406
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,998
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,782
2021-07-01,"AQ Master wireless x1 Ms","Atliq Exclusive",India,749
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,327
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,593
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,435
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,322
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,360
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,705
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,364
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,718
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,499
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,433
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,200
2021-07-01,"AQ Gamers Ms","Atliq Exclusive",India,919
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,189
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,499
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,406
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,967
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,485
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,501
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,880
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,951
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,241
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,784
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,838
2021-07-01,"AQ Lite Ms","Atliq Exclusive",India,426
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,530
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,757
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,655
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,574
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,456
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,934
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,125
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,428
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,813
2021-07-01,"AQ Maxima Ms","Atliq Exclusive",India,327
